#Date/Time of Update: 2017-05-05 10:53:45 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name
,11831,Betz,Nick,,RW,,,7/18/1995,21,,,Y,,,,
,979,Bezina,Goran,,D,,,,,,,N,,,,
,828,Bicek,Jiri,,RW,,,,,,,N,,,,
,694,Bierk,Zac,,G,,,,,,,N,,,,
,1103,Billington,Craig,,G,,,,,,,N,,,,
,4460,Birner,Michal,,LW,,,,,,,Y,,,,
,254,Biron,Mathieu,,D,,,,,,,N,,,,
,619,Biron,Martin,43,G,,,,,,,N,9,NYR,New York,Rangers
,4250,Bisaillon,Sebastien,,D,,,,,,,N,,,,
,915,Bishai,Mike,,C,,,,,,,N,,,,
,4610,Bitz,Byron,61,RW,,,,,,,N,4,FLO,Florida,Panthers
,8913,Bjorkstrand,Oliver,28,RW,,,,,,,N,19,CBJ,Columbus,Blue Jackets
,1095,Blackburn,Dan,,G,,,,,,,N,,,,
,119,Blake,Jason,33,LW,,,,,,,N,29,ANA,Anaheim,Ducks
,4803,Blanchard,Nicolas,72,LW,,,,,,,N,3,CAR,Carolina,Hurricanes
,5884,Blandisi,Joseph,64,C,,,,,,,N,7,NJD,New Jersey,Devils
,847,Blatny,Zdenek,,LW,,,,,,,N,,,,
,4716,Bliznak,Mario,62,C,,,,,,,Y,21,VAN,Vancouver,Canucks
,869,Boguniecki,Eric,,C,,,,,,,Y,,,,
,778,Boileau,Patrick,,D,,,,,,,N,,,,
,4153,Bois,Danny,,RW,,,,,,,N,,,,
,65,Bombardir,Brad,,D,,,,,,,N,,,,
,1005,Bonvie,Dennis,,RW,,,,,,,N,,,,
,3692,Boogaard,Derek,,LW,,,,,,,N,9,NYR,New York,Rangers
,754,Bootland,Darryl,,RW,,,,,,,N,8,NYI,New York,Islanders
,4347,Borer,Casey,53,D,,,,,,,N,3,CAR,Carolina,Hurricanes
,161,Botterill,Jason,,LW,,,,,,,N,,,,
,13,Bouchard,Pierre-Marc,96,C,,,,,,,N,8,NYI,New York,Islanders
,485,Bouchard,Joel,,D,,,,,,,N,,,,
,39,Boucher,Philippe,43,D,,,,,,,N,10,PIT,Pittsburgh,Penguins
,715,Boughner,Bob,,D,,,,,,,N,,,,
,664,Bouillon,Francis,55,D,,,,,,,N,14,MTL,Montreal,Canadiens
,237,Boulerice,Jesse,36,RW,,,,,,,N,6,PHI,Philadelphia,Flyers
,614,Boumedienne,Josef,,D,,,,,,,N,,,,
,5237,Bourke,Troy,,LW,,,,,,,Y,,,,
,4324,Bourque,Chris,48,C,,,,,,,N,11,BOS,Boston,Bruins
,4384,Boyce,Darryl,47,C,,,,,,,N,12,TOR,Toronto,Maple Leafs
,14,Brandner,Christoph,,LW,,,,,,,N,,,,
,5276,Breen,Christopher,43,D,,,,,,,Y,23,CGY,Calgary,Flames
,893,Brendl,Pavel,,RW,,,,,,,N,,,,
,708,Brigley,Travis,,LW,,,,,,,N,,,,
,657,Brimanis,Aris,,D,,,,,,,N,,,,
,199,Brisebois,Patrice,71,D,,,,,,,N,14,MTL,Montreal,Canadiens
,4691,Brittain,Josh,,LW,,,,,,,Y,,,,
,5266,Broll,David,46,LW,,,,,,,Y,12,TOR,Toronto,Maple Leafs
,351,Brookbank,Wade,28,D,,,,,,,N,3,CAR,Carolina,Hurricanes
,4230,Brookbank,Sheldon,17,D,,,,,,,N,20,CHI,Chicago,Blackhawks
,4065,Brooks,Alex,,D,,,,,,,N,,,,
,4820,Brophey,Evan,47,C,,,,,,,N,22,COL,Colorado,Avalanche
,682,Brown,Sean,,D,,,,,,,N,,,,
,7,Brown,Brad,,D,,,,,,,N,12,TOR,Toronto,Maple Leafs
,1014,Brule,Steve,,C,,,,,,,N,,,,
,6,Brunette,Andrew,15,LW,,,,,,,N,20,CHI,Chicago,Blackhawks
,4498,Brunnstrom,Fabian,96,LW,,,,,,,Y,16,DET,Detroit,Red Wings
,4143,Brust,Barry,,G,,,,,,,Y,,,,
,469,Buchberger,Kelly,,RW,,,,,,,N,,,,
,566,Butenschon,Sven,,D,,,,,,,N,,,,
,1072,Butsayev,Yuri,,LW,,,,,,,N,,,,
,4388,Byers,Dane,36,LW,,,,,,,N,19,CBJ,Columbus,Blue Jackets
,1057,Bykov,Dmitri,,D,,,,,,,N,,,,
,843,Bylsma,Dan,,LW,,,,,,,N,,,,
,529,Cajanek,Petr,,LW,,,,,,,N,,,,
,4585,Callahan,Joe,48,D,,,,,,,N,4,FLO,Florida,Panthers
,3492,Campbell,Jim,,RW,,,,,,,N,,,,
,4114,Card,Mike,,D,,,,,,,N,,,,
,5357,Carey,Matt,25,LW,,,,,,,Y,20,CHI,Chicago,Blackhawks
,4521,Carle,Mathieu,72,D,,,,,,,N,14,MTL,Montreal,Canadiens
,732,Carney,Keith,3,D,,,,,,,N,25,MIN,Minnesota,Wild
,4581,Carson,Brett,3,D,,,,,,,N,23,CGY,Calgary,Flames
,486,Carter,Anson,,RW,,,,,,,N,,,,
,311,Cassels,Andrew,,C,,,,,,,N,,,,
,3775,Cassivi,Frederic,,G,,,,,,,N,,,,
,5912,Catenacci,Daniel,43,C,,,,,,,Y,15,BUF,Buffalo,Sabres
,4804,Chaput,Stefan,,C,,,,,,,Y,,,,
,621,Charpentier,Sebastien,,G,,,,,,,N,,,,
,462,Chartrand,Brad,,RW,,,,,,,N,,,,
,1109,Chebaturkin,Vladimir,,D,,,,,,,N,,,,
,943,Chiodo,Andy,,G,,,,,,,N,,,,
,60,Chistov,Stanislav,,RW,,,,,,,N,,,,
,645,Chouinard,Eric,,C,,,,,,,N,,,,
,963,Chouinard,Mathieu,,G,,,,,,,N,,,,
,428,Chubarov,Artem,,C,,,,,,,N,,,,
,4636,Chucko,Kris,62,LW,,,,,,,Y,23,CGY,Calgary,Flames
,11843,Ciampini,Daniel,,RW,,,11/25/1990,26,,,Y,,,,
,448,Cibak,Martin,,C,,,,,,,N,,,,
,788,Ciernik,Ivan,,LW,,,,,,,N,,,,
,5901,Claesson,Fredrik,33,D,,,,,,,N,13,OTT,Ottawa,Senators
,405,Clark,Chris,17,RW,,,,,,,N,19,CBJ,Columbus,Blue Jackets
,449,Clymer,Ben,,RW,,,,,,,N,,,,
,4907,Cohen,Colby,36,D,,,,,,,Y,22,COL,Colorado,Avalanche
,3773,Coleman,Gerald,,G,,,,,,,N,,,,
,3747,Colley,Kevin,,RW,,,,,,,N,,,,
,3818,Collins,Rob,,RW,,,,,,,N,,,,
,853,Comrie,Mike,91,C,,,,,,,N,24,EDM,Edmonton,Oilers
,4350,Conboy,Tim,38,D,,,,,,,N,3,CAR,Carolina,Hurricanes
,4831,Connelly,Brian,,D,,,,,,,Y,,,,
,5085,Connolly,Matt,18,LW,,,,,,,Y,22,COL,Colorado,Avalanche
,406,Conroy,Craig,24,C,,,,,,,N,23,CGY,Calgary,Flames
,891,Corazzini,Carl,,C,,,,,,,N,,,,
,5072,Cornet,Phillippe,51,LW,,,,,,,Y,24,EDM,Edmonton,Oilers
,896,Corso,Daniel,,C,,,,,,,N,,,,
,3794,Cote,Jean-Philippe,22,D,,,,,,,N,1,TBL,Tampa Bay,Lightning
,4252,Cote,Riley,32,LW,,,,,,,N,6,PHI,Philadelphia,Flyers
,4113,Coulombe,Patrick,,D,,,,,,,N,,,,
,4484,Courchaine,Adam,,G,,,,,,,Y,,,,
,4799,Cousineau,Marco,,G,,,,,,,Y,,,,
,331,Cowan,Jeff,20,LW,,,,,,,N,21,VAN,Vancouver,Canucks
,4481,Crabb,Joey,10,RW,,,,,,,N,4,FLO,Florida,Panthers
,10100,Cramarossa,Joseph,26,LW,,,,,,,Y,21,VAN,Vancouver,Canucks
,450,Cullimore,Jassen,5,D,,,,,,,N,20,CHI,Chicago,Blackhawks
,4516,Cuma,Tyler,65,D,,,,,,,N,25,MIN,Minnesota,Wild
,5216,Cundari,Mark,42,D,,,,,,,N,23,CGY,Calgary,Flames
,1004,Cutta,Jakub,,D,,,,,,,N,,,,
,201,Dackell,Andreas,,RW,,,,,,,N,,,,
,1012,Dahlen,Ulf,,RW,,,,,,,N,,,,
,1031,Dahlman,Toni,,RW,,,,,,,N,,,,
,293,Dandenault,Mathieu,25,D,,,,,,,N,14,MTL,Montreal,Canadiens
,1025,Daniels,Jeff,,LW,,,,,,,N,,,,
,3663,Danis,Yann,40,G,,,,,,,N,7,NJD,New Jersey,Devils
,530,Danton,Mike,,C,,,,,,,N,,,,
,865,Darby,Craig,,C,,,,,,,N,,,,
,4757,Daugavins,Kaspars,23,LW,,,,,,,N,11,BOS,Boston,Bruins
,5899,Dauphin,Laurent,76,C,,,,,,,N,30,ARI,Arizona,Coyotes
,1120,Davidson,Matt,,RW,,,,,,,N,,,,
,4821,Davis,Nathan,,C,,,,,,,Y,,,,
,1020,Deadmarsh,Adam,,RW,,,,,,,N,,,,
,1032,Debrusk,Louie,,LW,,,,,,,N,,,,
,4471,de Gray,John,,D,,,,,,,Y,,,,
,4919,Della Rovere,Stefan,19,LW,,,,,,,Y,17,STL,St. Louis,Blues
,164,Delmore,Andy,,D,,,,,,,N,,,,
,329,Denis,Marc,38,G,,,,,,,N,14,MTL,Montreal,Canadiens
,4844,Deobald,Nathan,,G,,,,,,,Y,,,,
,4709,DesBiens,Guillaume,,RW,,,,,,,Y,23,CGY,Calgary,Flames
,5336,Deschamps,Nicolas,94,C,,,,,,,Y,5,WSH,Washington,Capitals
,181,Desjardins,Eric,,D,,,,,,,N,,,,
,4443,Deslauriers,Jeff,38,G,,,,,,,Y,24,EDM,Edmonton,Oilers
,5341,Deslauriers,Nicolas,44,LW,,,,,,,N,15,BUF,Buffalo,Sabres
,4571,Deveaux,Andre,33,C,,,,,,,N,9,NYR,New York,Rangers
,295,Devereaux,Boyd,22,C,,,,,,,N,12,TOR,Toronto,Maple Leafs
,501,De Vries,Greg,7,D,,,,,,,N,18,NSH,Nashville,Predators
,4965,DiBenedetto,Justin,81,C,,,,,,,Y,8,NYI,New York,Islanders
,4818,Didomenico,Christopher,49,C,,,,,,,N,13,OTT,Ottawa,Senators
,8864,Dietz,Darren,44,D,,,,,,,N,14,MTL,Montreal,Canadiens
,5881,Di Giuseppe,Phillipe,34,LW,,,,,,,N,3,CAR,Carolina,Hurricanes
,714,Dimitrakos,Nicholas,,RW,,,,,,,N,,,,
,1036,Dineen,Kevin,,RW,,,,,,,N,,,,
,451,Dingman,Chris,,LW,,,,,,,N,,,,
,3622,DiPenta,Joey,33,D,,,,,,,N,29,ANA,Anaheim,Ducks
,134,DiPietro,Rick,39,G,,,,,,,N,8,NYI,New York,Islanders
,3853,Disalvatore,Jon,29,RW,,,,,,,N,25,MIN,Minnesota,Wild
,861,Divis,Reinhard,,G,,,,,,,N,,,,
,4806,Dodge,Nick,,RW,,,,,,,Y,,,,
,4352,Doell,Kevin,,C,,,,,,,N,2,ATL,Atlanta,Thrashers
,578,Domi,Tie,,RW,,,,,,,N,,,,
,4472,Donally,Ryan,,LW,,,,,,,Y,,,,
,407,Donovan,Shean,10,RW,,,,,,,N,13,OTT,Ottawa,Senators
,4979,Doornbosch,Jamie,29,D,,,,,,,Y,8,NYI,New York,Islanders
,1056,Dopita,Jiri,,C,,,,,,,N,,,,
,11704,Dotchin,Jake,59,D,,,,,,,Y,1,TBL,Tampa Bay,Lightning
,826,Doull,Doug,,LW,,,,,,,N,,,,
,64,Dowd,Jim,45,C,,,,,,,N,6,PHI,Philadelphia,Flyers
,4329,Dowell,Jacob,18,C,,,,,,,N,25,MIN,Minnesota,Wild
,617,Downey,Aaron,44,RW,,,,,,,N,16,DET,Detroit,Red Wings
,4909,Drazenovic,Nicholas,47,C,,,,,,,Y,17,STL,St. Louis,Blues
,4622,Drewiske,Davis,44,D,,,,,,,N,14,MTL,Montreal,Canadiens
,4743,Duco,Mike,68,C,,,,,,,Y,21,VAN,Vancouver,Canucks
,166,Dumont,Jean-Pierre,71,RW,,,,,,,N,18,NSH,Nashville,Predators
,1053,Dupont,Micki,,D,,,,,,,N,17,STL,St. Louis,Blues
,4613,Durno,Chris,45,LW,,,,,,,N,22,COL,Colorado,Avalanche
,968,Dusablon,Benoit,,C,,,,,,,N,,,,
,390,Dvorak,Radek,20,RW,,,,,,,N,27,DAL,Dallas,Stars
,948,Dykhuis,Karl,,D,,,,,,,N,,,,
,470,Eastwood,Mike,,C,,,,,,,N,,,,
,352,Eaton,Mark,4,D,,,,,,,N,10,PIT,Pittsburgh,Penguins
,4673,Eaves,Ben,,C,,,,,,,Y,,,,
,4733,Eckford,Tyler,21,D,,,,,,,Y,7,NJD,New Jersey,Devils
,3493,Eklund,Brian,,G,,,,,,,N,,,,
,372,Ekman,Nils,,RW,,,,,,,N,,,,
,4669,Elkins,Corey,47,C,,,,,,,Y,28,LAK,Los Angeles,Kings
,5928,Ellis,Morgan,85,D,,,,,,,N,14,MTL,Montreal,Canadiens
,1021,Eloranta,Mikko,,LW,,,,,,,N,,,,
,9077,Elson,Turner,65,LW,,,,,,,N,23,CGY,Calgary,Flames
,137,Eminger,Steve,44,D,,,,,,,N,9,NYR,New York,Rangers
,4840,Emmerton,Cory,25,C,,,,,,,N,16,DET,Detroit,Red Wings
,3649,Endicott,Shane,,C,,,,,,,N,,,,
,4941,Engqvist,Andreas,63,C,,,,,,,Y,14,MTL,Montreal,Canadiens
,5325,Eriksson,Joacim,30,G,,,,,,,Y,21,VAN,Vancouver,Canucks
,700,Eriksson,Anders,25,D,,,,,,,N,9,NYR,New York,Rangers
,11673,Erne,Adam,73,LW,,,,,,,Y,1,TBL,Tampa Bay,Lightning
,4464,Fahey,Brian,44,D,,,,,,,N,5,WSH,Washington,Capitals
,373,Fahey,Jim,,D,,,,,,,N,,,,
,669,Farrell,Michael,,RW,,,,,,,N,,,,
,9049,Fasching,Hudson,52,RW,,,,,,,N,15,BUF,Buffalo,Sabres
,1010,Fast,Brad,,D,,,,,,,N,,,,
,4232,Fata,Drew,49,D,,,,,,,N,8,NYI,New York,Islanders
,471,Fata,Rico,,LW,,,,,,,N,,,,
,837,Fedorov,Fedor,25,LW,,,,,,,N,7,NJD,New Jersey,Devils
,182,Fedoruk,Todd,17,LW,,,,,,,N,1,TBL,Tampa Bay,Lightning
,391,Ferguson,Scott,,D,,,,,,,N,,,,
,3845,Ferland,Jonathan,,RW,,,,,,,N,,,,
,4474,Festerling,Brett,53,D,,,,,,,N,29,ANA,Anaheim,Ducks
,4496,Filatov,Nikita,28,LW,,,,,,,Y,13,OTT,Ottawa,Senators
,4236,Finger,Jeff,4,D,,,,,,,N,12,TOR,Toronto,Maple Leafs
,4111,Finley,Brian,,G,,,,,,,N,,,,
,5047,Finley,Joe,52,D,,,,,,,N,8,NYI,New York,Islanders
,297,Fischer,Jiri,,D,,,,,,,N,,,,
,4455,Fitzgerald,Zach,,D,,,,,,,Y,,,,
,636,Fitzgerald,Tom,,RW,,,,,,,N,21,VAN,Vancouver,Canucks
,167,Fitzpatrick,Rory,8,D,,,,,,,N,6,PHI,Philadelphia,Flyers
,3779,Flinn,Ryan,,LW,,,,,,,N,,,,
,3738,Flood,Mark,4,D,,,,,,,N,8,NYI,New York,Islanders
,472,Focht,Dan,,D,,,,,,,N,,,,
,511,Foote,Adam,52,D,,,,,,,N,22,COL,Colorado,Avalanche
,4696,Fortier,Olivier,,LW,,,,,,,Y,,,,
,613,Fortin,Jean-Francois,,D,,,,,,,N,,,,
,5074,Foster,Brian,33,G,,,,,,,Y,4,FLO,Florida,Panthers
,4380,Foster,Adrian,47,C,,,,,,,N,23,CGY,Calgary,Flames
,919,Foster,Kurtis,20,D,,,,,,,N,25,MIN,Minnesota,Wild
,3644,Foy,Matt,83,RW,,,,,,,N,25,MIN,Minnesota,Wild
,4651,Fraser,Jamie,62,D,,,,,,,Y,8,NYI,New York,Islanders
,4677,Frazee,Jeff,31,G,,,,,,,N,7,NJD,New Jersey,Devils
,5034,Fredheim,Kris,59,D,,,,,,,Y,25,MIN,Minnesota,Wild
,4528,Fritz,Mitch,49,LW,,,,,,,Y,8,NYI,New York,Islanders
,4556,Frogren,Jonas,24,D,,,,,,,Y,12,TOR,Toronto,Maple Leafs
,279,Frolov,Alexander,,LW,,,,,,,N,9,NYR,New York,Rangers
,4125,Funk,Michael,,D,,,,,,,N,15,BUF,Buffalo,Sabres
,981,Fussey,Owen,,RW,,,,,,,N,,,,
,776,Gainey,Steve,,LW,,,,,,,N,,,,
,10097,Gaudreau,Frederick,32,C,,,,,,,N,18,NSH,Nashville,Predators
,4248,Gauthier,Gabe,,LW,,,,,,,N,,,,
,8928,Gauthier,Frederik,33,C,,,,,,,N,12,TOR,Toronto,Maple Leafs
,5239,Geertsen,Mason,,D,,,,,,,Y,,,,
,410,Gelinas,Martin,23,LW,,,,,,,N,18,NSH,Nashville,Predators
,3886,Germyn,Carsen,,C,,,,,,,N,,,,
,5905,Gibson,Christopher,33,G,,,,,,,Y,8,NYI,New York,Islanders
,48,Giguere,Jean-Sebastien,35,G,,,,,,,N,22,COL,Colorado,Avalanche
,1069,Gilchrist,Brent,,LW,,,,,,,N,,,,
,3767,Gillies,Trevor,14,LW,,,,,,,N,8,NYI,New York,Islanders
,4518,Gillies,Colton,9,C,,,,,,,N,19,CBJ,Columbus,Blue Jackets
,4705,Gilroy,Matt,97,D,,,,,,,N,4,FLO,Florida,Panthers
,1061,Girard,Jonathan,,D,,,,,,,N,,,,
,986,Giroux,Raymond,,D,,,,,,,N,,,,
,4449,Glass,Jeff,,G,,,,,,,N,,,,
,4871,Glennie,Scott,,RW,,,,,,,N,27,DAL,Dallas,Stars
,3834,Globke,Rob,51,C,,,,,,,N,4,FLO,Florida,Panthers
,3860,Glumac,Mike,,C,,,,,,,N,17,STL,St. Louis,Blues
,122,Godard,Eric,28,RW,,,,,,,N,10,PIT,Pittsburgh,Penguins
,3741,Goertzen,Steven,23,RW,,,,,,,N,3,CAR,Carolina,Hurricanes
,5130,Goncharov,Maxim,,D,,,,,,,Y,,,,
,727,Goren,Lee,,RW,,,,,,,N,,,,
,3863,Gove,Dave,,C,,,,,,,N,,,,
,4689,Grachev,Evgeny,78,C,,,,,,,N,17,STL,St. Louis,Blues
,4399,Gragnani,Marc-Andre,38,LW,,,,,,,N,7,NJD,New Jersey,Devils
,642,Grand-Pierre,J-Luc,,D,,,,,,,N,,,,
,4085,Grant,Triston,21,LW,,,,,,,N,18,NSH,Nashville,Predators
,845,Gratton,Benoit,,C,,,,,,,N,,,,
,549,Gratton,Chris,77,C,,,,,,,N,1,TBL,Tampa Bay,Lightning
,5914,Gravel,Kevin,53,D,,,,,,,N,28,LAK,Los Angeles,Kings
,1058,Graves,Adam,,LW,,,,,,,N,,,,
,818,Green,Josh,12,LW,,,,,,,N,24,EDM,Edmonton,Oilers
,91,Green,Travis,,C,,,,,,,N,,,,
,4389,Greentree,Kyle,47,LW,,,,,,,N,23,CGY,Calgary,Flames
,914,Grenier,Martin,,D,,,,,,,N,,,,
,597,Grosek,Michal,,LW,,,,,,,N,,,,
,141,Gruden,John,,D,,,,,,,N,,,,
,46,Guerin,Bill,13,RW,,,,,,,N,10,PIT,Pittsburgh,Penguins
,1099,Guolla,Stephen,,C,,,,,,,N,,,,
,4963,Gustafsson,Erik,52,D,,,,,,,N,20,CHI,Chicago,Blackhawks
,1094,Haakana,Kari,,D,,,,,,,N,,,,
,3636,Hagos,Yared,,C,,,,,,,N,,,,
,513,Hahl,Riku,,C,,,,,,,N,,,,
,863,Hajt,Chris,,D,,,,,,,N,,,,
,5334,Halmo,Mike,43,LW,,,,,,,Y,8,NYI,New York,Islanders
,808,Hamilton,Jeffrey,51,C,,,,,,,N,12,TOR,Toronto,Maple Leafs
,123,Hamrlik,Roman,44,D,,,,,,,N,5,WSH,Washington,Capitals
,917,Hankinson,Casey,,LW,,,,,,,N,,,,
,5211,Hanowski,Ben,58,RW,,,,,,,N,23,CGY,Calgary,Flames
,4910,Harju,Johan,24,LW,,,,,,,Y,1,TBL,Tampa Bay,Lightning
,9056,Harpur,Ben,67,D,,,,,,,N,13,OTT,Ottawa,Senators
,681,Hartigan,Mark,44,C,,,,,,,N,16,DET,Detroit,Red Wings
,5926,Hathaway,Garnet,64,RW,,,,,,,N,23,CGY,Calgary,Flames
,3851,Hauser,Adam,,G,,,,,,,N,,,,
,3788,Healey,Eric,,C,,,,,,,N,,,,
,5240,Heard,Mitchell,,C,,,,,,,Y,,,,
,770,Hecht,Jochen,55,C,,,,,,,N,15,BUF,Buffalo,Sabres
,241,Hedican,Bret,3,D,,,,,,,N,29,ANA,Anaheim,Ducks
,888,Hedin,Pierre,,D,,,,,,,N,,,,
,11700,Heed,Tim,72,D,,,,,,,N,26,SJS,San Jose,Sharks
,532,Heerema,Jeff,,RW,,,,,,,N,,,,
,5379,Heeter,Calvin,33,G,,,,,,,Y,6,PHI,Philadelphia,Flyers
,800,Heins,Shawn,,D,,,,,,,N,,,,
,514,Hejduk,Milan,23,RW,,,,,,,N,22,COL,Colorado,Avalanche
,1119,Helenius,Sami,,D,,,,,,,N,,,,
,962,Helmer,Bryan,43,D,,,,,,,N,5,WSH,Washington,Capitals
,3695,Hemingway,Colin,,RW,,,,,,,N,,,,
,503,Hendrickson,Darby,,C,,,,,,,N,,,,
,4375,Hendry,Jordan,,D,,,,,,,N,29,ANA,Anaheim,Ducks
,4168,Hennessy,Josh,,C,,,,,,,N,11,BOS,Boston,Bruins
,674,Henry,Alex,24,D,,,,,,,N,14,MTL,Montreal,Canadiens
,833,Henry,Burke,,D,,,,,,,N,,,,
,1115,Herperger,Chris,,LW,,,,,,,N,,,,
,1127,Herr,Matt,,C,,,,,,,N,,,,
,933,Hilbert,Andy,19,C,,,,,,,N,25,MIN,Minnesota,Wild
,487,Hlavac,Jan,17,LW,,,,,,,N,18,NSH,Nashville,Predators
,752,Hnidy,Shane,34,D,,,,,,,N,11,BOS,Boston,Bruins
,1110,Hodson,Kevin,,G,,,,,,,N,,,,
,1037,Hoglund,Jonas,,RW,,,,,,,N,,,,
,5275,Holland,Patrick,82,RW,,,,,,,Y,14,MTL,Montreal,Canadiens
,281,Holland,Jason,,D,,,,,,,N,,,,
,5874,Holloway,Bud,52,C,,,,,,,N,14,MTL,Montreal,Canadiens
,4053,Holmqvist,Johan,40,G,,,,,,,N,27,DAL,Dallas,Stars
,349,Holmqvist,Michael,,C,,,,,,,N,,,,
,299,Holmstrom,Tomas,96,LW,,,,,,,N,16,DET,Detroit,Red Wings
,5016,Horak,Roman,51,LW,,,,,,,Y,24,EDM,Edmonton,Oilers
,1068,Houlder,Bill,,D,,,,,,,N,,,,
,4170,Houle,Martin,,G,,,,,,,N,,,,
,1073,Hrkac,Tony,,C,,,,,,,N,,,,
,5883,Hudon,Charles,54,LW,,,,,,,N,14,MTL,Montreal,Canadiens
,570,Hull,Jody,,RW,,,,,,,N,,,,
,551,Hulse,Cale,,D,,,,,,,N,,,,
,80,Huml,Ivan,,LW,,,,,,,N,,,,
,620,Hunter,Trent,47,RW,,,,,,,N,28,LAK,Los Angeles,Kings
,4486,Hunter,Dylan,3,LW,,,,,,,Y,15,BUF,Buffalo,Sabres
,1078,Hurme,Jani,,G,,,,,,,N,,,,
,4187,Huskins,Kent,3,D,,,,,,,N,6,PHI,Philadelphia,Flyers
,987,Hussey,Matt,,C,,,,,,,N,,,,
,1080,Hyvonen,Hannes,,RW,,,,,,,N,,,,
,3890,Immonen,Jarkko,,C,,,,,,,N,,,,
,4780,Irwin,Brayden,44,C,,,,,,,Y,12,TOR,Toronto,Maple Leafs
,394,Isbister,Brad,27,LW,,,,,,,N,21,VAN,Vancouver,Canucks
,3776,Jacina,Greg,,LW,,,,,,,N,,,,
,579,Jackman,Richard,,D,,,,,,,N,,,,
,4791,Jackson,Scott,58,D,,,,,,,Y,1,TBL,Tampa Bay,Lightning
,4335,Jaffray,Jason,29,LW,,,,,,,N,29,ANA,Anaheim,Ducks
,1093,Jakopin,John,,D,,,,,,,N,,,,
,3867,Jancevski,Dan,42,D,,,,,,,N,27,DAL,Dallas,Stars
,884,Janik,Doug,37,D,,,,,,,N,16,DET,Detroit,Red Wings
,3766,Janssen,Cam,45,RW,,,,,,,N,7,NJD,New Jersey,Devils
,4861,Janus,Jaroslav,,G,,,,,,,Y,,,,
,3898,Jarrett,Cole,,D,,,,,,,N,,,,
,980,Jaspers,Jason,,C,,,,,,,N,,,,
,4392,Jensen,Joe,34,C,,,,,,,Y,3,CAR,Carolina,Hurricanes
,81,Jillson,Jeff,,D,,,,,,,N,,,,
,993,Johansson,Calle,,D,,,,,,,N,,,,
,1083,Johansson,Mathias,,C,,,,,,,N,,,,
,4286,Johansson,Magnus,6,D,,,,,,,N,20,CHI,Chicago,Blackhawks
,357,Johansson,Andreas,,LW,,,,,,,N,,,,
,5371,Johnson,Justin,49,RW,,,,,,,Y,8,NYI,New York,Islanders
,358,Johnson,Greg,,C,,,,,,,N,,,,
,504,Johnson,Matt,,LW,,,,,,,N,,,,
,534,Johnson,Ryan,10,C,,,,,,,N,20,CHI,Chicago,Blackhawks
,185,Johnsson,Kim,5,D,,,,,,,N,20,CHI,Chicago,Blackhawks
,9067,Johnston,Ryan,89,D,,,,,,,N,14,MTL,Montreal,Canadiens
,3787,Jones,Matt,5,D,,,,,,,N,30,ARI,Arizona,Coyotes
,971,Jones,Randy,12,D,,,,,,,N,1,TBL,Tampa Bay,Lightning
,995,Jones,Ty,,RW,,,,,,,N,,,,
,4086,Jonsson,Lars,,D,,,,,,,N,,,,
,1044,Jonsson,Hans,,D,,,,,,,N,,,,
,124,Jonsson,Kenny,,D,,,,,,,N,,,,
,5073,Joudrey,Andrew,29,C,,,,,,,Y,19,CBJ,Columbus,Blue Jackets
,4546,Junland,Jonas,53,D,,,,,,,N,17,STL,St. Louis,Blues
,3686,Jurcina,Milan,27,D,,,,,,,N,8,NYI,New York,Islanders
,1074,Kallio,Tomi,,RW,,,,,,,N,,,,
,4253,Kalus,Petr,23,D,,,,,,,N,25,MIN,Minnesota,Wild
,4779,Kana,Tomas,46,C,,,,,,,Y,19,CBJ,Columbus,Blue Jackets
,646,Kane,Boyd,34,LW,,,,,,,N,5,WSH,Washington,Capitals
,3814,Kanko,Petr,,RW,,,,,,,N,,,,
,4024,Karlsson,Andreas,24,C,,,,,,,N,1,TBL,Tampa Bay,Lightning
,4802,Karlsson,Henrik,35,G,,,,,,,N,23,CGY,Calgary,Flames
,20,Karpovtsev,Alexander,,D,,,,,,,N,,,,
,9076,Kasdorf,Jason,33,G,,,,,,,Y,15,BUF,Buffalo,Sabres
,10171,Kase,Ondrej,86,RW,,,,,,,N,29,ANA,Anaheim,Ducks
,4315,Kaspar,L.,43,RW,,,,,,,N,26,SJS,San Jose,Sharks
,4903,Kassian,Matt,28,LW,,,,,,,Y,13,OTT,Ottawa,Senators
,982,Kavanagh,Pat,,RW,,,,,,,N,,,,
,604,Keane,Mike,,RW,,,,,,,N,,,,
,5021,Kearns,Bracken,38,C,,,,,,,N,8,NYI,New York,Islanders
,1046,Keefe,Sheldon,,RW,,,,,,,N,,,,
,3675,Keefe,Adam,,RW,,,,,,,N,,,,
,4740,Keller,Ryan,44,RW,,,,,,,Y,13,OTT,Ottawa,Senators
,4807,Kennedy,Matt,,RW,,,,,,,Y,,,,
,5861,Keranen,Michael,36,LW,,,,,,,N,25,MIN,Minnesota,Wild
,535,Khavanov,Alexander,,D,,,,,,,N,,,,
,802,Kidd,Trevor,,G,,,,,,,N,,,,
,4022,King,D.J.,,LW,,,,,,,N,5,WSH,Washington,Capitals
,1085,Kjellberg,Patrick,,LW,,,,,,,N,,,,
